Voucher_No,Date,Account_Head,Party_Name,Debit_Amount,Credit_Amount,Narration,Cost_Center,Created_By
RET/24-25/100176,2024-05-17 15:06:00,Vendor Purchase - Staples,QuickMart Distributor,1362.26,0.0,Being vendor purchase - staples recorded for QuickMart Distributor,Store Godown,cashier_rahul
RET/24-25/113570,2024-07-21 10:58:00,Staff Welfare & Tea,Parle & Britannia Agency,913.83,0.0,Being staff welfare & tea recorded for Parle & Britannia Agency,Retail Counter 1,accountant_verma
RET/24-25/111503,2024-10-14 13:42:00,POS Cash Sales,Walk-in Customer,0.0,6884.78,Being pos cash sales recorded for Walk-in Customer,Dairy Section,store_mgr_sharma
RET/24-25/107275,2024-06-27 18:58:00,Petty Cash Expenses,Anand Stationary,536.42,0.0,Being petty cash expenses recorded for Anand Stationary,Back Office,cashier_priya
RET/24-25/118407,2024-10-12 18:10:00,UPI / Card Collections,Walk-in Customer,0.0,1588.34,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_rahul
RET/24-25/101623,2024-07-11 12:27:00,POS Cash Sales,Walk-in Customer,0.0,561.95,Being pos cash sales recorded for Walk-in Customer,Express Checkout,cashier_amit
RET/24-25/101236,2024-09-30 11:03:00,POS Cash Sales,Walk-in Customer,0.0,11861.0,Being pos cash sales recorded for Walk-in Customer,Back Office,cashier_amit
RET/24-25/106335,2025-01-20 15:46:00,Vendor Purchase - Staples,SafeGuard Security Agency,1494.16,0.0,Being vendor purchase - staples recorded for SafeGuard Security Agency,Express Checkout,cashier_amit
RET/24-25/102234,2024-09-05 19:41:00,Freight & Local Cartage,Amul Dairy Dist.,277.4,0.0,Being freight & local cartage recorded for Amul Dairy Dist.,Back Office,cashier_priya
RET/24-25/RND-200342,2024-12-12 15:11:00,Shop Rent & Maintenance,Daily Fresh Veggies Co.,20000.0,0.0,Urgent cash settlement round voucher - Shop Rent & Maintenance,Back Office,cashier_amit
RET/24-25/105152,2024-12-11 15:58:00,POS Cash Sales,Walk-in Customer,0.0,2626.83,Being pos cash sales recorded for Walk-in Customer,Express Checkout,cashier_amit
RET/24-25/105718,2024-09-22 18:41:00,Customer Sales Returns & Refunds,Walk-in Customer,0.0,2759.28,Being customer sales returns & refunds recorded for Walk-in Customer,Dairy Section,accountant_verma
RET/24-25/122985,2024-05-27 20:21:00,POS Cash Sales,Walk-in Customer,0.0,531.46,Being pos cash sales recorded for Walk-in Customer,Store Godown,accountant_verma
RET/24-25/116176,2025-02-23 15:58:00,Vendor Purchase - FMCG,Daily Fresh Veggies Co.,201.45,0.0,Being vendor purchase - fmcg recorded for Daily Fresh Veggies Co.,Grocery Section,cashier_amit
RET/24-25/125030,2024-05-28 18:24:00,Vendor Purchase - FMCG,Rapid Logistics Services,172.92,0.0,Being vendor purchase - fmcg recorded for Rapid Logistics Services,Retail Counter 1,cashier_amit
RET/24-25/102394,2025-01-20 13:00:00,Vendor Purchase - FMCG,City Bright Electricals,1201.75,0.0,Being vendor purchase - fmcg recorded for City Bright Electricals,Retail Counter 1,cashier_rahul
RET/24-25/SUN-301689,2025-02-16 22:11:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4481.91,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/RND-200777,2024-09-06 18:46:00,Petty Cash Expenses,Anand Stationary,75000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/105918,2024-08-27 11:07:00,Vendor Purchase - Staples,Parle & Britannia Agency,3101.55,0.0,Being vendor purchase - staples recorded for Parle & Britannia Agency,Retail Counter 1,cashier_priya
RET/24-25/112188,2024-11-24 10:41:00,UPI / Card Collections,UPI / Card Swipes,0.0,209.25,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 1,cashier_priya
RET/24-25/113510,2024-08-02 21:33:00,Vendor Purchase - Staples,Anand Stationary,983.34,0.0,Being vendor purchase - staples recorded for Anand Stationary,Dairy Section,store_mgr_sharma
RET/24-25/105769,2024-10-27 09:54:00,Vendor Purchase - FMCG,QuickMart Distributor,162.33,0.0,Being vendor purchase - fmcg recorded for QuickMart Distributor,Store Godown,cashier_rahul
RET/24-25/102436,2024-11-20 19:06:00,Vendor Purchase - FMCG,Shree Ganesh Packaging,1129.0,0.0,Being vendor purchase - fmcg recorded for Shree Ganesh Packaging,Store Godown,accountant_verma
RET/24-25/121705,2024-06-21 11:14:00,POS Cash Sales,Walk-in Customer,0.0,616.19,Being pos cash sales recorded for Walk-in Customer,Back Office,cashier_priya
RET/24-25/121501,2025-02-02 12:06:00,Electricity & Utilities,Metro Cash & Carry,5375.23,0.0,Being electricity & utilities recorded for Metro Cash & Carry,Retail Counter 2,cashier_rahul
RET/24-25/124139,2024-06-05 14:21:00,Electricity & Utilities,Cashier Petty Cash Pool,1133.86,0.0,Being electricity & utilities recorded for Cashier Petty Cash Pool,Dairy Section,cashier_rahul
RET/24-25/119839,2025-03-21 10:12:00,POS Cash Sales,UPI / Card Swipes,0.0,62.89,Being pos cash sales recorded for UPI / Card Swipes,Retail Counter 2,accountant_verma
RET/24-25/103746,2024-04-22 15:24:00,POS Cash Sales,UPI / Card Swipes,0.0,79.03,Being pos cash sales recorded for UPI / Card Swipes,Express Checkout,accountant_verma
RET/24-25/109871,2025-02-01 17:22:00,UPI / Card Collections,Walk-in Customer,0.0,271.46,Being upi / card collections recorded for Walk-in Customer,Store Godown,store_mgr_sharma
RET/24-25/110666,2024-09-09 13:13:00,Vendor Purchase - FMCG,SafeGuard Security Agency,4054.2,0.0,Being vendor purchase - fmcg recorded for SafeGuard Security Agency,Retail Counter 2,accountant_verma
RET/24-25/107772,2025-01-19 20:28:00,POS Cash Sales,Walk-in Customer,0.0,918.21,Being pos cash sales recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/101327,2025-03-24 13:32:00,POS Cash Sales,Walk-in Customer,0.0,1110.63,Being pos cash sales recorded for Walk-in Customer,Dairy Section,accountant_verma
RET/24-25/111729,2024-10-01 14:40:00,POS Cash Sales,Walk-in Customer,0.0,2674.8,Being pos cash sales recorded for Walk-in Customer,Retail Counter 2,cashier_priya
RET/24-25/106613,2024-11-28 21:09:00,Vendor Purchase - Staples,Parle & Britannia Agency,23286.75,0.0,Being vendor purchase - staples recorded for Parle & Britannia Agency,Back Office,cashier_priya
RET/24-25/107796,2024-07-24 15:18:00,Vendor Purchase - Staples,Parle & Britannia Agency,234.48,0.0,Being vendor purchase - staples recorded for Parle & Britannia Agency,Grocery Section,cashier_priya
RET/24-25/105735,2025-03-30 14:20:00,UPI / Card Collections,UPI / Card Swipes,0.0,929.4,Being upi / card collections recorded for UPI / Card Swipes,Grocery Section,cashier_rahul
RET/24-25/122175,2025-03-07 15:52:00,POS Cash Sales,UPI / Card Swipes,0.0,842.7,Being pos cash sales recorded for UPI / Card Swipes,Retail Counter 2,accountant_verma
RET/24-25/103276,2024-11-15 15:45:00,UPI / Card Collections,Walk-in Customer,0.0,6131.89,Being upi / card collections recorded for Walk-in Customer,Grocery Section,cashier_rahul
RET/24-25/102746,2024-12-02 21:13:00,POS Cash Sales,Walk-in Customer,0.0,1833.02,Being pos cash sales recorded for Walk-in Customer,Grocery Section,store_mgr_sharma
RET/24-25/120892,2024-06-23 12:18:00,POS Cash Sales,UPI / Card Swipes,0.0,9134.19,Being pos cash sales recorded for UPI / Card Swipes,Grocery Section,cashier_priya
RET/24-25/108294,2024-07-12 17:46:00,POS Cash Sales,Walk-in Customer,0.0,4218.0,Being pos cash sales recorded for Walk-in Customer,Retail Counter 1,store_mgr_sharma
RET/24-25/108083,2025-02-23 21:21:00,Vendor Purchase - Staples,Amul Dairy Dist.,3680.76,0.0,Being vendor purchase - staples recorded for Amul Dairy Dist.,Grocery Section,cashier_rahul
RET/24-25/123198,2024-04-07 11:22:00,Vendor Purchase - FMCG,City Bright Electricals,1173.28,0.0,Being vendor purchase - fmcg recorded for City Bright Electricals,Grocery Section,cashier_amit
RET/24-25/109853,2024-04-20 16:51:00,Staff Welfare & Tea,SafeGuard Security Agency,581.51,0.0,Being staff welfare & tea recorded for SafeGuard Security Agency,Store Godown,accountant_verma
RET/24-25/117799,2024-06-15 17:45:00,Vendor Purchase - Staples,Daily Fresh Veggies Co.,534.97,0.0,Being vendor purchase - staples recorded for Daily Fresh Veggies Co.,Retail Counter 2,cashier_amit
RET/24-25/121462,2025-02-11 20:26:00,UPI / Card Collections,Walk-in Customer,0.0,380.58,Being upi / card collections recorded for Walk-in Customer,Express Checkout,cashier_amit
RET/24-25/103674,2024-06-20 10:00:00,Security & Housekeeping,Sundry Creditors Pool,1231.4,0.0,Being security & housekeeping recorded for Sundry Creditors Pool,Dairy Section,store_mgr_sharma
RET/24-25/RND-200218,2025-02-22 16:21:00,Petty Cash Expenses,Cashier Petty Cash Pool,75000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/108011,2024-08-20 14:02:00,Petty Cash Expenses,Metro Cash & Carry,2345.68,0.0,Being petty cash expenses recorded for Metro Cash & Carry,Grocery Section,accountant_verma
RET/24-25/114681,2024-06-11 14:49:00,UPI / Card Collections,UPI / Card Swipes,0.0,2834.24,Being upi / card collections recorded for UPI / Card Swipes,Dairy Section,cashier_amit
RET/24-25/103865,2024-12-21 13:39:00,Vendor Purchase - Staples,Cashier Petty Cash Pool,519.57,0.0,Being vendor purchase - staples recorded for Cashier Petty Cash Pool,Dairy Section,store_mgr_sharma
RET/24-25/119573,2024-06-12 09:18:00,UPI / Card Collections,Walk-in Customer,0.0,2455.27,Being upi / card collections recorded for Walk-in Customer,Retail Counter 2,accountant_verma
RET/24-25/111465,2024-06-30 13:10:00,UPI / Card Collections,Walk-in Customer,0.0,1114.88,Being upi / card collections recorded for Walk-in Customer,Store Godown,cashier_rahul
RET/24-25/109886,2025-03-22 18:15:00,Shop Rent & Maintenance,QuickMart Distributor,1116.15,0.0,Being shop rent & maintenance recorded for QuickMart Distributor,Retail Counter 1,cashier_amit
RET/24-25/SUN-300991,2025-02-09 22:53:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4730.68,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/105161,2024-10-29 13:59:00,Shop Rent & Maintenance,Rapid Logistics Services,90.28,0.0,Being shop rent & maintenance recorded for Rapid Logistics Services,Grocery Section,cashier_amit
RET/24-25/122113,2024-05-17 12:12:00,Vendor Purchase - FMCG,Parle & Britannia Agency,671.66,0.0,Being vendor purchase - fmcg recorded for Parle & Britannia Agency,Store Godown,accountant_verma
RET/24-25/112915,2024-08-14 21:53:00,UPI / Card Collections,Walk-in Customer,0.0,2119.53,Being upi / card collections recorded for Walk-in Customer,Grocery Section,cashier_amit
RET/24-25/105444,2024-12-22 16:10:00,Vendor Purchase - FMCG,City Bright Electricals,3577.31,0.0,Being vendor purchase - fmcg recorded for City Bright Electricals,Express Checkout,store_mgr_sharma
RET/24-25/100268,2024-06-05 19:44:00,Staff Welfare & Tea,QuickMart Distributor,755.93,0.0,Being staff welfare & tea recorded for QuickMart Distributor,Back Office,accountant_verma
RET/24-25/100518,2025-02-20 19:44:00,UPI / Card Collections,Walk-in Customer,0.0,1524.06,Being upi / card collections recorded for Walk-in Customer,Store Godown,accountant_verma
RET/24-25/107159,2025-01-28 21:12:00,UPI / Card Collections,Walk-in Customer,0.0,793.15,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,accountant_verma
RET/24-25/116250,2024-10-03 21:16:00,Customer Sales Returns & Refunds,UPI / Card Swipes,0.0,1359.09,Being customer sales returns & refunds recorded for UPI / Card Swipes,Express Checkout,cashier_priya
RET/24-25/117787,2024-12-23 14:05:00,UPI / Card Collections,UPI / Card Swipes,0.0,2035.76,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 1,accountant_verma
RET/24-25/106360,2024-07-14 14:50:00,Marketing & Promo Discounts,Cashier Petty Cash Pool,4306.44,0.0,Being marketing & promo discounts recorded for Cashier Petty Cash Pool,Grocery Section,store_mgr_sharma
RET/24-25/112322,2025-03-16 09:23:00,POS Cash Sales,UPI / Card Swipes,0.0,102.16,Being pos cash sales recorded for UPI / Card Swipes,Express Checkout,cashier_rahul
RET/24-25/120551,2024-06-08 13:13:00,POS Cash Sales,UPI / Card Swipes,0.0,1832.89,Being pos cash sales recorded for UPI / Card Swipes,Dairy Section,cashier_rahul
RET/24-25/110199,2024-10-03 21:35:00,Vendor Purchase - FMCG,Shree Ganesh Packaging,1996.41,0.0,Being vendor purchase - fmcg recorded for Shree Ganesh Packaging,Dairy Section,cashier_amit
RET/24-25/102358,2024-08-06 14:17:00,Vendor Purchase - Staples,Anand Stationary,133.07,0.0,Being vendor purchase - staples recorded for Anand Stationary,Express Checkout,store_mgr_sharma
RET/24-25/106023,2025-01-22 12:10:00,POS Cash Sales,UPI / Card Swipes,0.0,936.68,Being pos cash sales recorded for UPI / Card Swipes,Retail Counter 1,accountant_verma
RET/24-25/107342,2024-12-05 11:37:00,UPI / Card Collections,UPI / Card Swipes,0.0,4052.42,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,cashier_priya
RET/24-25/113868,2024-11-27 10:51:00,Vendor Purchase - Staples,QuickMart Distributor,3185.95,0.0,Being vendor purchase - staples recorded for QuickMart Distributor,Retail Counter 2,store_mgr_sharma
RET/24-25/RND-201341,2025-03-12 11:47:00,Marketing & Promo Discounts,Daily Fresh Veggies Co.,75000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/121524,2024-05-11 14:14:00,Vendor Purchase - FMCG,Metro Cash & Carry,240.13,0.0,Being vendor purchase - fmcg recorded for Metro Cash & Carry,Store Godown,store_mgr_sharma
RET/24-25/100937,2024-12-29 15:12:00,POS Cash Sales,UPI / Card Swipes,0.0,3363.92,Being pos cash sales recorded for UPI / Card Swipes,Retail Counter 2,accountant_verma
RET/24-25/112684,2024-06-05 11:25:00,POS Cash Sales,Walk-in Customer,0.0,419.2,Being pos cash sales recorded for Walk-in Customer,Express Checkout,cashier_rahul
RET/24-25/121828,2024-11-02 17:12:00,POS Cash Sales,Walk-in Customer,0.0,336.99,Being pos cash sales recorded for Walk-in Customer,Store Godown,accountant_verma
RET/24-25/110461,2024-10-11 12:16:00,POS Cash Sales,Walk-in Customer,0.0,369.98,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_rahul
RET/24-25/103459,2024-04-23 09:29:00,POS Cash Sales,Walk-in Customer,0.0,292.03,Being pos cash sales recorded for Walk-in Customer,Dairy Section,cashier_amit
RET/24-25/RND-201109,2024-08-24 19:53:00,Shop Rent & Maintenance,Daily Fresh Veggies Co.,20000.0,0.0,Urgent cash settlement round voucher - Shop Rent & Maintenance,Back Office,cashier_amit
RET/24-25/121517,2024-11-30 16:24:00,POS Cash Sales,Walk-in Customer,0.0,1339.96,Being pos cash sales recorded for Walk-in Customer,Retail Counter 2,store_mgr_sharma
RET/24-25/104965,2024-06-12 19:39:00,POS Cash Sales,Walk-in Customer,0.0,985.92,Being pos cash sales recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/117384,2025-03-17 14:09:00,Petty Cash Expenses,Metro Cash & Carry,163.65,0.0,Being petty cash expenses recorded for Metro Cash & Carry,Retail Counter 2,cashier_amit
RET/24-25/116700,2024-08-25 15:52:00,Freight & Local Cartage,QuickMart Distributor,10499.86,0.0,Being freight & local cartage recorded for QuickMart Distributor,Retail Counter 2,accountant_verma
RET/24-25/102774,2025-01-30 10:30:00,UPI / Card Collections,Walk-in Customer,0.0,707.33,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_priya
RET/24-25/100267,2025-03-29 10:19:00,Vendor Purchase - FMCG,Cashier Petty Cash Pool,208.68,0.0,Being vendor purchase - fmcg recorded for Cashier Petty Cash Pool,Store Godown,cashier_amit
RET/24-25/118250,2024-07-02 17:37:00,UPI / Card Collections,Walk-in Customer,0.0,7369.33,Being upi / card collections recorded for Walk-in Customer,Dairy Section,cashier_rahul
RET/24-25/103119,2024-12-08 18:34:00,Staff Welfare & Tea,Hindustan Consumer Supplies,11522.18,0.0,Being staff welfare & tea recorded for Hindustan Consumer Supplies,Back Office,cashier_priya
RET/24-25/108420,2025-01-06 19:23:00,UPI / Card Collections,UPI / Card Swipes,0.0,1945.85,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 1,store_mgr_sharma
RET/24-25/116930,2024-04-16 11:16:00,Marketing & Promo Discounts,Hindustan Consumer Supplies,2102.36,0.0,Being marketing & promo discounts recorded for Hindustan Consumer Supplies,Store Godown,accountant_verma
RET/24-25/101210,2025-03-07 14:22:00,POS Cash Sales,Walk-in Customer,0.0,265.86,Being pos cash sales recorded for Walk-in Customer,Dairy Section,cashier_priya
RET/24-25/115482,2024-11-27 09:13:00,UPI / Card Collections,UPI / Card Swipes,0.0,216.83,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,cashier_priya
RET/24-25/101085,2024-07-06 17:24:00,Staff Welfare & Tea,Shree Ganesh Packaging,2342.69,0.0,Being staff welfare & tea recorded for Shree Ganesh Packaging,Store Godown,store_mgr_sharma
RET/24-25/108495,2024-05-26 13:40:00,POS Cash Sales,Walk-in Customer,0.0,3511.21,Being pos cash sales recorded for Walk-in Customer,Retail Counter 2,cashier_amit
RET/24-25/100740,2024-07-12 12:39:00,Vendor Purchase - Staples,Cashier Petty Cash Pool,122.35,0.0,Being vendor purchase - staples recorded for Cashier Petty Cash Pool,Express Checkout,cashier_priya
RET/24-25/109595,2024-08-24 15:30:00,POS Cash Sales,UPI / Card Swipes,0.0,744.8,Being pos cash sales recorded for UPI / Card Swipes,Back Office,accountant_verma
RET/24-25/106218,2024-06-01 11:50:00,Vendor Purchase - Staples,Anand Stationary,948.4,0.0,Being vendor purchase - staples recorded for Anand Stationary,Retail Counter 2,cashier_rahul
RET/24-25/108852,2024-04-18 13:26:00,Customer Sales Returns & Refunds,UPI / Card Swipes,0.0,153.75,Being customer sales returns & refunds recorded for UPI / Card Swipes,Dairy Section,cashier_priya
